Job ID,Job Title,Company Name,Language and Tools,Job Salary,City,Province,Job Link
1009366520934,HRT Applications Business Analyst,Vail Resorts Corporate,"No SQL, SQL, Visio, Office Suite, SQL",$70K - $87K(Employer Est.),British Columbia,BC,"https://www.glassdoor.ca/job-listing/hrt-applications-business-analyst-vail-resorts-corporate-JV_KO0,33_KE34,56.htm?jl=1009366520934"
1009336842264,D&IT Business Solutions Analyst,JTI - Japan Tobacco International,"Power BI, Sales, Customer service, UX, B2B",$80K(Glassdoor Est.),Mississauga,ON,"https://www.glassdoor.ca/job-listing/d-it-business-solutions-analyst-jti-japan-tobacco-international-JV_IC2280741_KO0,31_KE32,63.htm?jl=1009336842264"
1009386177842,"Analyst, Local Sales Pricing",SYSCO FOOD SERVICES,"Python, Bilingual, No SQL, Tableau, SQL",$45K - $94K(Employer Est.),Kelowna,BC,"https://www.glassdoor.ca/job-listing/analyst-local-sales-pricing-sysco-food-services-JV_IC2301696_KO0,27_KE28,47.htm?jl=1009386177842"
1009379613586,Engagement and Research Analyst,City of Calgary,"Python, No SQL, Statistics, SQL, Microsoft Outlook",$41.28 - $55.18Ãƒâ€šÃ‚Â Per hour(Employer Est.),Calgary,AB,"https://www.glassdoor.ca/job-listing/engagement-and-research-analyst-city-of-calgary-JV_IC2275123_KO0,31_KE32,47.htm?jl=1009379613586"
1009384571201,"Data Analyst II (Temporary ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ 6 months) - (Google Analytics, Adobe Analytics)",Intact,"Bilingual, Tableau, Power BI, SQL, Laboratory experience",$60K - $70K(Glassdoor Est.),Montreal,QC,"https://www.glassdoor.ca/job-listing/data-analyst-ii-temporary-6-months-google-analytics-adobe-analytics-intact-JV_IC2296722_KO0,67_KE68,74.htm?jl=1009384571201"
1009386171477,Learning & Development Analyst Student,PCL Construction,"Python, No SQL, Power BI, SQL, Writing skills",$43K - $50K(Glassdoor Est.),Edmonton,AB,"https://www.glassdoor.ca/job-listing/learning-development-analyst-student-pcl-construction-JV_IC2274961_KO0,36_KE37,53.htm?jl=1009386171477"
1009361659574,Field Market Analyst,Confidential,"No SQL, SQL, Sales, Presentation skills, Software development",$20.00 - $25.64Ãƒâ€šÃ‚Â Per hour(Employer Est.),Scarborough,ON,"https://www.glassdoor.ca/job-listing/field-market-analyst-confidential-JV_IC2281799_KO0,20_KE21,33.htm?jl=1009361659574"
1009382594887,"Consultant, Senior Business Analyst",Alimentiv,"Power BI, Azure, Waterfall, Process improvement, Statistical analysis",,Remote,,"https://www.glassdoor.ca/job-listing/consultant-senior-business-analyst-alimentiv-JV_KO0,34_KE35,44.htm?jl=1009382594887"
1009312859912,Revenue Operations Analyst II,Affirm,"SQL, Business intelligence, Sales, Salesforce, Statistics",$42K - $68K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/revenue-operations-analyst-ii-affirm-JV_IC2281069_KO0,29_KE30,36.htm?jl=1009312859912"
1009391139946,Bioinformatics Systems Analyst,University of Alberta,"Computer science, MATLAB, CSS, R, Git",$55K - $74K(Employer Est.),Edmonton,AB,"https://www.glassdoor.ca/job-listing/bioinformatics-systems-analyst-university-of-alberta-JV_IC2274961_KO0,30_KE31,52.htm?jl=1009391139946"
1009357124581,Business Systems Analyst,AtkinsRÃƒÆ’Ã‚Â©alis,"Python, No SQL, Power BI, SQL, Microsoft Outlook",$69K - $95K(Employer Est.),Richmond,BC,"https://www.glassdoor.ca/job-listing/business-systems-analyst-atkinsrÃƒÆ’Ã‚Â©alis-JV_IC2303209_KO0,24_KE25,37.htm?jl=1009357124581"
1009357124581,Business Systems Analyst,AtkinsRÃƒÆ’Ã‚Â©alis,"Python, No SQL, Power BI, SQL, Microsoft Outlook",$69K - $95K(Employer Est.),Richmond,QC,"https://www.glassdoor.ca/job-listing/business-systems-analyst-atkinsrÃƒÆ’Ã‚Â©alis-JV_IC2303209_KO0,24_KE25,37.htm?jl=1009357124581"
1009357124581,Business Systems Analyst,AtkinsRÃƒÆ’Ã‚Â©alis,"Python, No SQL, Power BI, SQL, Microsoft Outlook",$69K - $95K(Employer Est.),Richmond,NB,"https://www.glassdoor.ca/job-listing/business-systems-analyst-atkinsrÃƒÆ’Ã‚Â©alis-JV_IC2303209_KO0,24_KE25,37.htm?jl=1009357124581"
1009292147268,Customer Success - Quality Analyst - Canada,Samsara,"Program management, SQL, Quality assurance, Management consulting, SaaS",$68K - $88K(Employer Est.),Vancouver,BC,"https://www.glassdoor.ca/job-listing/customer-success-quality-analyst-canada-samsara-JV_IC2278756_KO0,39_KE40,47.htm?jl=1009292147268"
1009298276354,Business Intelligence Analyst,Port of Vancouver,"Python, Power BI, Data modeling, SQL, SSRS",$62K - $91K(Glassdoor Est.),Vancouver,BC,"https://www.glassdoor.ca/job-listing/business-intelligence-analyst-port-of-vancouver-JV_IC2278756_KO0,29_KE30,47.htm?jl=1009298276354"
1009369730600,BSAN-Business Systems Analyst,Lifemark Health Group,"Jira, Python, No SQL, SQL, Azure",$55K - $65K(Glassdoor Est.),North York,ON,"https://www.glassdoor.ca/job-listing/bsan-business-systems-analyst-lifemark-health-group-JV_IC4035434_KO0,29_KE30,51.htm?jl=1009369730600"
1009312566222,SCADA Analyst,Dexcent Inc,"Microsoft Outlook, Visual Basic, Customer service, Office Suite, Java",$63K - $80K(Glassdoor Est.),Richmond Hill,ON,"https://www.glassdoor.ca/job-listing/scada-analyst-dexcent-inc-JV_IC2280422_KO0,13_KE14,25.htm?jl=1009312566222"
1009382366526,Murex Analyst,Tekshapers Inc,"Ant, Statistics, SQL, Risk management, Scripting",$45.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Mississauga,ON,"https://www.glassdoor.ca/job-listing/murex-analyst-tekshapers-inc-JV_IC2280741_KO0,13_KE14,28.htm?jl=1009382366526"
1009362315656,HRIS Analyst & Report Specialist - Master's Level Internship,Vosyn,"Power BI, SQL, R, Statistics, Tableau",$32.00 - $35.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Remote,,"https://www.glassdoor.ca/job-listing/hris-analyst-report-specialist-master-s-level-internship-vosyn-JV_KO0,56_KE57,62.htm?jl=1009362315656"
1009295555338,database analyst,Goldenhome Cabinetry Eastern Canada Inc.,"R, SQL, Python, SQL, JavaScript",$42.75 - $45.75Ãƒâ€šÃ‚Â Per hour(Employer Est.),Aurora,ON,"https://www.glassdoor.ca/job-listing/database-analyst-goldenhome-cabinetry-eastern-canada-inc-JV_IC2282528_KO0,16_KE17,56.htm?jl=1009295555338"
1009381013693,BI/ETL Developer,Johnston Group,"Power BI, Data modeling, SQL, Business intelligence, DB2",$85K - $110K(Glassdoor Est.),Winnipeg,MB,"https://www.glassdoor.ca/job-listing/bi-etl-developer-johnston-group-JV_IC2286709_KO0,16_KE17,31.htm?jl=1009381013693"
1009383000891,Measurement Services Business Analyst,FortisBC,"SAS, Statistics, Presentation skills, Organizational skills, Leadership",$6K(Employer Est.),Penticton,BC,"https://www.glassdoor.ca/job-listing/measurement-services-business-analyst-fortisbc-JV_IC2278531_KO0,37_KE38,46.htm?jl=1009383000891"
1007050165432,Research Analyst,iData Research,"Office Suite, No SQL, Time management",$40K - $45K(Glassdoor Est.),Burnaby,BC,"https://www.glassdoor.ca/job-listing/research-analyst-idata-research-JV_IC2278200_KO0,16_KE17,31.htm?jl=1007050165432"
1009336182655,Inventory Analyst,Hercules SLR Inc.,"Data mining, Statistics, Computer skills, No SQL",$35K - $47K(Glassdoor Est.),Dartmouth,NS,"https://www.glassdoor.ca/job-listing/inventory-analyst-hercules-slr-inc-JV_IC2290724_KO0,17_KE18,34.htm?jl=1009336182655"
1009387821410,ERP Business Analyst,FED IT,"Tableau, Computer science, Power BI, Statistics, Python",$100K(Employer Est.),Montreal,QC,"https://www.glassdoor.ca/job-listing/erp-business-analyst-fed-it-JV_IC2296722_KO0,20_KE21,27.htm?jl=1009387821410"
1009357176883,market research analyst,IQ4I Canada Inc,Python,$43.00 - $44.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Ancaster,ON,"https://www.glassdoor.ca/job-listing/market-research-analyst-iq4i-canada-inc-JV_IC4034983_KO0,23_KE24,39.htm?jl=1009357176883"
1009382581784,database analyst,ABOMIS INNOVATIONS INC.,"PowerBuilder, C#, SQL, Python, Databases",$41.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Vancouver,BC,"https://www.glassdoor.ca/job-listing/database-analyst-abomis-innovations-inc-JV_IC2278756_KO0,16_KE17,39.htm?jl=1009382581784"
1009375498929,"Analyst, Quality Assurance",Government of Alberta,"Research, Quality assurance, SCSS, Data collection, No SQL",$61K - $80K(Employer Est.),Edmonton,AB,"https://www.glassdoor.ca/job-listing/analyst-quality-assurance-government-of-alberta-JV_IC2274961_KO0,25_KE26,47.htm?jl=1009375498929"
1009376311216,business systems analyst,MGK INFO TECH INC,"Python, Training & development",$46.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Hamilton,ON,"https://www.glassdoor.ca/job-listing/business-systems-analyst-mgk-info-tech-inc-JV_IC2285197_KO0,24_KE25,42.htm?jl=1009376311216"
1009361661931,business systems analyst,CognitoCRM,"Python, Computer skills",$44.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Mississauga,ON,"https://www.glassdoor.ca/job-listing/business-systems-analyst-cognitocrm-JV_IC2280741_KO0,24_KE25,35.htm?jl=1009361661931"
1009376512633,Grid Operations Advisor (Business Analyst) | Ontario,The Mosaic Company,"Python, No SQL, SQL, Process improvement, Visio",$64K - $97K(Glassdoor Est.),Barrie,ON,"https://www.glassdoor.ca/job-listing/grid-operations-advisor-business-analyst-ontario-the-mosaic-company-JV_IC2282530_KO0,48_KE49,67.htm?jl=1009376512633"
1009369265829,business analyst - computer systems,XLNCY SOLUTIONS,Python,$28.50Ãƒâ€šÃ‚Â Per hour(Employer Est.),Brampton,ON,"https://www.glassdoor.ca/job-listing/business-analyst-computer-systems-xlncy-solutions-JV_IC2288053_KO0,33_KE34,49.htm?jl=1009369265829"
1009204136691,Sr. Business Information Analyst,Sagen,"Power BI, Tableau, SQL, Training & development, Business requirements",$50K - $91K(Glassdoor Est.),Oakville,ON,"https://www.glassdoor.ca/job-listing/sr-business-information-analyst-sagen-JV_IC2286067_KO0,31_KE32,37.htm?jl=1009204136691"
1009310548074,PA&A Data Analyst,BRP,"Power BI, SQL, SQL, Python",$66K(Glassdoor Est.),Sherbrooke,QC,"https://www.glassdoor.ca/job-listing/paa-data-analyst-brp-JV_IC2296701_KO0,16_KE17,20.htm?jl=1009310548074"
1009352543905,Senior Strategy Analyst,Vancouver City Savings Credit Union,"Python, No SQL, SQL, Office Suite, No SQL",$81K - $122K(Employer Est.),Vancouver,BC,"https://www.glassdoor.ca/job-listing/senior-strategy-analyst-vancouver-city-savings-credit-union-JV_IC2278756_KO0,23_KE24,59.htm?jl=1009352543905"
1009379491929,database analyst,Purple Maple Inc.,Python,$43.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Calgary,AB,"https://www.glassdoor.ca/job-listing/database-analyst-purple-maple-inc-JV_IC2275123_KO0,16_KE17,33.htm?jl=1009379491929"
1009366091026,business systems analyst,Save Max Real Estate Inc.,Python,$44.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Mississauga,ON,"https://www.glassdoor.ca/job-listing/business-systems-analyst-save-max-real-estate-inc-JV_IC2280741_KO0,24_KE25,49.htm?jl=1009366091026"
1009322711034,Business Analyst,Canadian Nuclear Laboratories,Budgeting,$66K - $108K(Glassdoor Est.),Chalk River,ON,"https://www.glassdoor.ca/job-listing/business-analyst-canadian-nuclear-laboratories-JV_IC2288060_KO0,16_KE17,46.htm?jl=1009322711034"
1009366090362,business systems analyst,108 ideaspace inc.,Python,$43.27 - $45.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/business-systems-analyst-108-ideaspace-inc-JV_IC2281069_KO0,24_KE25,42.htm?jl=1009366090362"
1009265482540,statistical analyst,Uni Express Inc,Python,$44.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Richmond,BC,"https://www.glassdoor.ca/job-listing/statistical-analyst-uni-express-inc-JV_IC2303209_KO0,19_KE20,35.htm?jl=1009265482540"
1009265482540,statistical analyst,Uni Express Inc,Python,$44.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Richmond,QC,"https://www.glassdoor.ca/job-listing/statistical-analyst-uni-express-inc-JV_IC2303209_KO0,19_KE20,35.htm?jl=1009265482540"
1009265482540,statistical analyst,Uni Express Inc,Python,$44.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Richmond,NB,"https://www.glassdoor.ca/job-listing/statistical-analyst-uni-express-inc-JV_IC2303209_KO0,19_KE20,35.htm?jl=1009265482540"
1009364835520,computer systems analyst,Canadian Systems Inc.,"Hyperion, Visual Studio, Python, Windows, Office Suite",$41.50Ãƒâ€šÃ‚Â Per hour(Employer Est.),Etobicoke,ON,"https://www.glassdoor.ca/job-listing/computer-systems-analyst-canadian-systems-inc-JV_IC2285483_KO0,24_KE25,45.htm?jl=1009364835520"
1008888307275,Business Intelligence and Data Analytics Developer,Olsen Consulting,"Power BI, SQL, Business intelligence, SAP, ERP systems",$49K - $95K(Glassdoor Est.),Calgary,AB,"https://www.glassdoor.ca/job-listing/business-intelligence-and-data-analytics-developer-olsen-consulting-JV_IC2275123_KO0,50_KE51,67.htm?jl=1008888307275"
1009387897731,"Senor. Analyst, People Process & Technology",Loblaw Companies Limited,"Project management, Human resources, No SQL, Workday, SDLC",$60K - $75K(Glassdoor Est.),Brampton,ON,"https://www.glassdoor.ca/job-listing/senor-analyst-people-process-technology-loblaw-companies-limited-JV_IC2288053_KO0,39_KE40,64.htm?jl=1009387897731"
1009392356473,Business Systems Analyst - 12 month term,CIBC,"Tableau, TestNG, Cucumber, DevOps, Process improvement",$55K - $85K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/business-systems-analyst-12-month-term-cibc-JV_IC2281069_KO0,38_KE39,43.htm?jl=1009392356473"
1009361661961,IT (information technology) business analyst,QualPro Systems Inc.,Python,$43.30Ãƒâ€šÃ‚Â Per hour(Employer Est.),North York,ON,"https://www.glassdoor.ca/job-listing/it-information-technology-business-analyst-qualpro-systems-inc-JV_IC4035434_KO0,42_KE43,62.htm?jl=1009361661961"
1009151369902,Carbon Capture Analyst,Carbon Engineering Ltd.,"Python, SQL, Research, Project management, Presentation skills",$80K - $88K(Glassdoor Est.),Squamish,BC,"https://www.glassdoor.ca/job-listing/carbon-capture-analyst-carbon-engineering-ltd-JV_IC2303215_KO0,22_KE23,45.htm?jl=1009151369902"
1009196035579,"Technical Business Analyst, Service Management Solutions",Karcher North America,"Microsoft Windows Server, Crystal Reports, SAP, SQL, Research",,Mississauga,ON,"https://www.glassdoor.ca/job-listing/technical-business-analyst-service-management-solutions-karcher-north-america-JV_IC2280741_KO0,55_KE56,77.htm?jl=1009196035579"
1009375803068,Costing Analyst,TalentSphere Staffing Solutions,"Pricing, SQL, ERP systems, Manufacturing",$65K - $80K(Employer Est.),London,ON,"https://www.glassdoor.ca/job-listing/costing-analyst-talentsphere-staffing-solutions-JV_IC2285502_KO0,15_KE16,47.htm?jl=1009375803068"
1009310779782,Pricing Analyst,IMCD,"JD Edwards, ERP systems, Tableau",,Canada,,"https://www.glassdoor.ca/job-listing/pricing-analyst-imcd-JV_KO0,15_KE16,20.htm?jl=1009310779782"
1009360973337,"P&C Insurance Business Analyst, Implementations",Cognition+,"System administration, Sales, Customer service, Business analysis, Statistics",$86K - $88K(Glassdoor Est.),London,ON,"https://www.glassdoor.ca/job-listing/pc-insurance-business-analyst-implementations-cognition-JV_IC2285502_KO0,45_KE46,55.htm?jl=1009360973337"
1009388272971,"analyst, business - computer systems",TechVest Global Solutions Inc.,"Enterprise software, Visio, Python, Windows, Office Suite",$105K(Employer Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/analyst-business-computer-systems-techvest-global-solutions-inc-JV_IC2281069_KO0,33_KE34,63.htm?jl=1009388272971"
1009370595385,Economic Analyst,Government of Alberta,"Statistics, Power BI, SQL, SAS, R",$69K - $90K(Employer Est.),Edmonton,AB,"https://www.glassdoor.ca/job-listing/economic-analyst-government-of-alberta-JV_IC2274961_KO0,16_KE17,38.htm?jl=1009370595385"
1009269050433,database analyst,POPURI TECHNOLOGIES INC.,Python,$43.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Brampton,ON,"https://www.glassdoor.ca/job-listing/database-analyst-popuri-technologies-inc-JV_IC2288053_KO0,16_KE17,40.htm?jl=1009269050433"
1009382242179,IT (information technology) business analyst,ACCELARIS GROUP INC,Python,$44.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Mississauga,ON,"https://www.glassdoor.ca/job-listing/it-information-technology-business-analyst-accelaris-group-inc-JV_IC2280741_KO0,42_KE43,62.htm?jl=1009382242179"
1009382584697,Sr Securities Data Analyst,Royal Bank of Canada,"SQL, Big data, R, SQL, Data management",$48K - $77K(Glassdoor Est.),Bedford,QC,"https://www.glassdoor.ca/job-listing/sr-securities-data-analyst-royal-bank-of-canada-JV_IC2290534_KO0,26_KE27,47.htm?jl=1009382584697"
1009388272665,"analyst, marketing",Wipro Comnet Inc.,"Python, No SQL",$38.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Brampton,ON,"https://www.glassdoor.ca/job-listing/analyst-marketing-wipro-comnet-inc-JV_IC2288053_KO0,17_KE18,34.htm?jl=1009388272665"
1009382578972,Client Analyst- Surgical Instruments,Clarivate,"SQL, Metadata, AI, Python",$48K - $68K(Glassdoor Est.),Toronto,ON,"https://www.glassdoor.ca/job-listing/client-analyst-surgical-instruments-clarivate-JV_IC2281069_KO0,35_KE36,45.htm?jl=1009382578972"
1009267773701,database analyst (DBA),RMK INC,Python,$43.00Ãƒâ€šÃ‚Â Per hour(Employer Est.),Brampton,ON,"https://www.glassdoor.ca/job-listing/database-analyst-dba-rmk-inc-JV_IC2288053_KO0,20_KE21,28.htm?jl=1009267773701"
1009334458659,database analyst,EN3 Solutions Ltd.,Python,$43.80Ãƒâ€šÃ‚Â Per hour(Employer Est.),Edmonton,AB,"https://www.glassdoor.ca/job-listing/database-analyst-en3-solutions-ltd-JV_IC2274961_KO0,16_KE17,34.htm?jl=1009334458659"
1009353528178,"analyst, database",MANN INTERNATIONAL EDUCATION LTD.,"Python, Windows, Office Suite, Databases, Software development",$43.40Ãƒâ€šÃ‚Â Per hour(Employer Est.),Edmonton,AB,"https://www.glassdoor.ca/job-listing/analyst-database-mann-international-education-ltd-JV_IC2274961_KO0,16_KE17,49.htm?jl=1009353528178"
1009390975970,Business Systems Analyst (Computer Services Officer 3),Province of Nova Scotia,"Business analysis, Statistics, Project management, Organizational skills, IT",$69K - $84K(Employer Est.),Halifax,NS,"https://www.glassdoor.ca/job-listing/business-systems-analyst-computer-services-officer-3-province-of-nova-scotia-JV_IC2290928_KO0,52_KE53,76.htm?jl=1009390975970"
1009309295189,database analyst,Canada Resurgence Developments Ltd.,"Oracle, Python, Office Suite, SQL, Computer skills",$39.50Ãƒâ€šÃ‚Â Per hour(Employer Est.),Terrace,BC,"https://www.glassdoor.ca/job-listing/database-analyst-canada-resurgence-developments-ltd-JV_IC2278177_KO0,16_KE17,51.htm?jl=1009309295189"
